                                 scmitt trigger
                                 Transient Analysis  Sat Feb  5 00:36:02  2022
--------------------------------------------------------------------------------
Index   time            v(2)            v(7)            
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	-2.99928e+00	
1	1.000000e-07	3.769911e-03	-3.00029e+00	
2	1.015485e-07	3.828287e-03	-3.00030e+00	
3	1.046454e-07	3.945038e-03	-3.00033e+00	
4	1.108393e-07	4.178542e-03	-3.00040e+00	
5	1.232270e-07	4.645548e-03	-3.00055e+00	
6	1.480025e-07	5.579561e-03	-3.00091e+00	
7	1.975534e-07	7.447586e-03	-3.00193e+00	
8	2.876588e-07	1.084447e-02	-3.00513e+00	
9	4.197788e-07	1.582527e-02	-3.01401e+00	
10	6.322160e-07	2.383392e-02	-3.04292e+00	
11	8.309334e-07	3.132531e-02	-3.09079e+00	
12	9.782766e-07	3.687993e-02	-3.14065e+00	
13	1.151426e-06	4.340738e-02	-3.21167e+00	
14	1.333422e-06	5.026822e-02	-3.29435e+00	
15	1.506089e-06	5.677738e-02	-3.37544e+00	
16	1.737974e-06	6.551879e-02	-3.48503e+00	
17	2.000148e-06	7.540182e-02	-3.60905e+00	
18	2.524495e-06	9.516723e-02	-3.85632e+00	
19	2.975532e-06	1.121684e-01	-4.06638e+00	
20	3.561676e-06	1.342608e-01	-4.34113e+00	
21	4.094186e-06	1.543302e-01	-4.59370e+00	
22	4.612251e-06	1.738534e-01	-4.83543e+00	
23	4.990987e-06	1.881249e-01	-4.97250e+00	
24	5.437426e-06	2.049462e-01	-5.06315e+00	
25	5.818901e-06	2.193185e-01	-5.11190e+00	
26	6.262053e-06	2.360129e-01	-5.15263e+00	
27	7.106517e-06	2.678204e-01	-5.21017e+00	
28	8.578202e-06	3.232340e-01	-5.28382e+00	
29	1.128201e-05	4.249656e-01	-5.38795e+00	
30	1.668963e-05	6.280316e-01	-5.55794e+00	
31	2.169920e-05	8.155085e-01	-5.69836e+00	
32	2.502584e-05	9.395690e-01	-5.76363e+00	
33	2.865181e-05	1.074323e+00	-5.76580e+00	
34	3.148826e-05	1.179350e+00	-5.76596e+00	
35	3.453100e-05	1.291599e+00	-5.76610e+00	
36	4.008849e-05	1.495370e+00	-5.76600e+00	
37	4.852851e-05	1.801265e+00	-5.76611e+00	
38	5.852851e-05	2.157075e+00	-5.76601e+00	
39	6.852851e-05	2.504373e+00	-5.76612e+00	
40	7.852851e-05	2.841787e+00	-5.76601e+00	
41	8.852851e-05	3.167986e+00	-5.76612e+00	
42	9.852851e-05	3.481682e+00	-5.76602e+00	
43	1.085285e-04	3.781638e+00	-5.76612e+00	
44	1.185285e-04	4.066669e+00	-5.76603e+00	
45	1.285285e-04	4.335651e+00	-5.76613e+00	
46	1.385285e-04	4.587522e+00	-5.76603e+00	
47	1.485285e-04	4.821288e+00	-5.76613e+00	
48	1.585285e-04	5.036027e+00	-5.76604e+00	
49	1.685285e-04	5.230891e+00	-5.76613e+00	
50	1.785285e-04	5.405111e+00	-5.76604e+00	
51	1.885285e-04	5.558000e+00	-5.76613e+00	
52	1.985285e-04	5.688953e+00	-5.76604e+00	
53	2.085285e-04	5.797455e+00	-5.76614e+00	
54	2.185285e-04	5.883077e+00	-5.76605e+00	

Index   time            v(2)            v(7)            
--------------------------------------------------------------------------------
55	2.285285e-04	5.945481e+00	-5.76614e+00	
56	2.385285e-04	5.984421e+00	-5.76605e+00	
57	2.485285e-04	5.999744e+00	-5.76614e+00	
58	2.585285e-04	5.991388e+00	-5.76605e+00	
59	2.685285e-04	5.959386e+00	-5.76614e+00	
60	2.785285e-04	5.903866e+00	-5.76605e+00	
61	2.885285e-04	5.825046e+00	-5.76613e+00	
62	2.985285e-04	5.723237e+00	-5.76605e+00	
63	3.085285e-04	5.598841e+00	-5.76613e+00	
64	3.185285e-04	5.452349e+00	-5.76605e+00	
65	3.285285e-04	5.284340e+00	-5.76613e+00	
66	3.385285e-04	5.095475e+00	-5.76604e+00	
67	3.485285e-04	4.886501e+00	-5.76612e+00	
68	3.585285e-04	4.658242e+00	-5.76604e+00	
69	3.685285e-04	4.411599e+00	-5.76612e+00	
70	3.785285e-04	4.147545e+00	-5.76604e+00	
71	3.885285e-04	3.867123e+00	-5.76612e+00	
72	3.985285e-04	3.571439e+00	-5.76603e+00	
